,u,i,ts,label,idx
700,7,7,1492905600.0,63.13,83
701,401,3,1492992000.0,162.36,4404
702,332,3,1492992000.0,119.66,3788
703,261,7,1492992000.0,-11.86,2728
704,301,3,1492992000.0,96.36,3466
705,431,8,1493078400.0,40.57,4948
706,91,7,1493164800.0,36.04,940
707,110,7,1493251200.0,377.3,1096
708,419,2,1493251200.0,10.91,4644
709,490,1,1493251200.0,169.0,5448
710,274,1,1493251200.0,-42.0,3013
711,154,7,1493337600.0,125.08,1632
712,244,7,1493337600.0,96.34,2517
713,500,5,1493510400.0,64.94,5534
714,261,7,1493510400.0,-24.61,2729
715,483,1,1493596800.0,187.0,5398
716,261,7,1493596800.0,48.77,2730
717,141,7,1493596800.0,23.51,1401
718,258,10,1493769600.0,326.71,2631
719,289,7,1493769600.0,169.8,3272
720,431,3,1493769600.0,90.86,4899
721,333,3,1493856000.0,116.96,3808
722,242,10,1493856000.0,218.44,2490
723,458,3,1493856000.0,240.3,5187
724,154,7,1493942400.0,100.7,1633
725,29,10,1493942400.0,66.96,372
726,165,4,1494028800.0,135.68,1756
727,196,8,1494028800.0,20.0,1947
728,12,3,1494201600.0,86.07,188
729,3,5,1494288000.0,68.15,11
730,344,1,1494374400.0,279.0,3923
731,139,1,1494460800.0,151.0,1385
732,122,3,1494547200.0,76.63,1218
733,289,7,1494547200.0,10.6,3273
734,490,7,1494633600.0,40.77,5461
735,357,5,1494633600.0,21.29,4167
736,195,1,1494720000.0,-0.01,1939
737,260,5,1494720000.0,21.68,2644
738,419,7,1494806400.0,8.05,4735
739,293,3,1494806400.0,98.66,3352
740,265,3,1494892800.0,98.4,2947
741,424,2,1495065600.0,12.34,4797
742,225,3,1495065600.0,106.23,2306
743,419,2,1495065600.0,18.92,4645
744,48,7,1495152000.0,68.6,596
745,129,1,1495238400.0,692.0,1296
746,332,3,1495324800.0,114.33,3789
747,154,7,1495324800.0,184.44,1634
748,206,7,1495411200.0,86.1,2040
749,261,7,1495411200.0,10.0,2731
750,301,3,1495411200.0,97.46,3467
751,129,1,1495497600.0,427.0,1297
752,263,7,1495584000.0,84.27,2842
753,426,10,1495584000.0,140.59,4823
754,196,8,1495670400.0,157.98,1948
755,345,5,1495756800.0,53.5,3963
756,307,4,1495756800.0,41.98,3531
757,275,1,1495843200.0,-458.0,3023
758,401,3,1495843200.0,178.2,4405
759,325,7,1495929600.0,39.2,3695
760,42,3,1495929600.0,148.86,520
761,86,1,1495929600.0,165.0,883
762,337,4,1496016000.0,47.08,3861
763,86,1,1496016000.0,-165.0,884
764,275,1,1496016000.0,480.0,3024
765,86,1,1496102400.0,190.0,885
766,304,4,1496361600.0,68.32,3507
767,318,3,1496361600.0,93.38,3657
768,431,3,1496361600.0,91.92,4900
769,396,10,1496361600.0,200.0,4367
770,86,1,1496448000.0,610.0,886
771,458,3,1496534400.0,255.08,5188
772,384,1,1496534400.0,39.0,4250
773,261,7,1496534400.0,128.59,2732
774,44,1,1496620800.0,1357.0,561
775,333,3,1496620800.0,118.02,3809
776,12,3,1496707200.0,74.4,189
777,419,4,1496793600.0,58.0,4706
778,263,7,1496793600.0,-32.86,2843
779,86,1,1496880000.0,715.0,887
780,436,5,1496880000.0,10.0,5001
781,129,7,1496966400.0,93.74,1306
782,304,7,1496966400.0,66.19,3512
783,419,2,1496966400.0,3.65,4646
784,256,7,1497052800.0,147.66,2596
785,86,1,1497052800.0,-715.0,888
786,490,1,1497052800.0,426.0,5449
787,122,3,1497139200.0,85.87,1219
788,86,1,1497139200.0,717.0,889
789,138,1,1497312000.0,715.0,1373
790,293,3,1497312000.0,98.66,3353
791,48,10,1497312000.0,87.2,612
792,145,5,1497398400.0,19.59,1472
793,45,7,1497398400.0,48.0,568
794,440,7,1497484800.0,96.3,5045
795,312,8,1497484800.0,20.0,3559
796,122,10,1497571200.0,246.97,1260
797,265,3,1497571200.0,98.4,2948
798,440,7,1497657600.0,80.25,5046
799,483,7,1497744000.0,41.83,5408
800,384,1,1497744000.0,387.0,4251
801,184,7,1497916800.0,73.2,1878
802,343,1,1498003200.0,365.0,3900
803,109,7,1498003200.0,18.48,1084
804,301,3,1498089600.0,97.46,3468
805,89,4,1498348800.0,28.62,920
806,265,2,1498435200.0,4.7,2874
807,225,3,1498435200.0,107.28,2307
808,92,3,1498435200.0,39.24,951
809,317,8,1498521600.0,42.0,3638
810,495,7,1498608000.0,35.72,5508
811,401,3,1498608000.0,163.42,4406
812,337,4,1498608000.0,36.38,3862
813,343,1,1498608000.0,90.0,3901
814,206,3,1498694400.0,68.43,2001
815,242,10,1498780800.0,660.32,2491
816,325,7,1498780800.0,195.59,3696
817,89,4,1498780800.0,40.28,921
818,317,8,1498780800.0,20.0,3639
819,318,3,1498780800.0,93.38,3658
820,498,7,1498867200.0,29.68,5527
821,351,7,1498867200.0,28.12,4088
822,343,1,1498953600.0,316.0,3902
823,431,3,1499040000.0,91.92,4901
824,298,1,1499040000.0,144.0,3419
825,42,3,1499040000.0,148.86,521
826,261,7,1499040000.0,60.36,2733
827,225,3,1499126400.0,114.74,2308
828,396,4,1499126400.0,9.49,4363
829,458,3,1499212800.0,253.04,5189
830,211,1,1499212800.0,572.0,2127
831,138,1,1499299200.0,148.0,1374
832,12,3,1499385600.0,74.4,190
833,455,7,1499385600.0,38.47,5145
834,92,3,1499385600.0,5.22,952
835,138,1,1499472000.0,147.0,1375
836,81,7,1499472000.0,10.6,867
837,419,2,1499558400.0,22.16,4647
838,242,10,1499644800.0,319.06,2492
839,275,4,1499817600.0,58.0,3026
840,207,10,1499817600.0,49.8,2116
841,122,3,1499817600.0,85.87,1220
842,343,1,1499817600.0,158.0,3903
843,312,8,1499904000.0,8.0,3560
844,253,1,1499904000.0,505.0,2563
845,265,2,1499990400.0,15.96,2875
846,265,3,1500163200.0,98.4,2949
847,220,4,1500249600.0,39.0,2238
848,357,5,1500249600.0,8.51,4168
849,293,3,1500336000.0,98.66,3354
850,317,8,1500422400.0,118.0,3640
851,459,7,1500508800.0,34.84,5198
852,396,10,1500595200.0,200.0,4368
853,351,7,1500595200.0,47.12,4089
854,307,1,1500681600.0,154.77,3525
855,211,7,1500854400.0,19.08,2149
856,333,3,1500854400.0,118.02,3810
857,146,5,1500854400.0,40.39,1518
858,301,3,1500854400.0,97.46,3469
859,265,2,1500940800.0,7.66,2876
860,307,1,1500940800.0,-25.28,3526
861,241,7,1501027200.0,46.1,2462
862,317,8,1501027200.0,20.0,3641
863,261,7,1501113600.0,76.15,2734
864,92,3,1501113600.0,8.91,953
865,206,3,1501113600.0,68.43,2002
866,318,3,1501200000.0,93.38,3659
867,419,4,1501200000.0,38.0,4707
868,48,7,1501286400.0,72.96,597
869,307,1,1501286400.0,37.9,3527
870,159,2,1501286400.0,3.09,1653
871,307,1,1501372800.0,-37.9,3528
872,206,7,1501372800.0,85.05,2041
873,42,3,1501459200.0,148.86,522
874,407,8,1501459200.0,20.0,4499
875,317,8,1501632000.0,18.0,3642
876,431,3,1501632000.0,91.92,4902
877,419,2,1501718400.0,11.55,4648
878,458,3,1501718400.0,288.05,5190
879,196,8,1501891200.0,20.0,1949
880,407,8,1501891200.0,165.31,4500
881,261,7,1501891200.0,51.650000000000006,2735
882,401,3,1501977600.0,163.42,4407
883,351,5,1501977600.0,19.99,4056
884,12,3,1501977600.0,74.4,191
885,333,3,1502064000.0,118.02,3811
886,48,7,1502064000.0,60.43,598
887,265,2,1502150400.0,15.46,2877
888,443,3,1502236800.0,70.98,5080
889,122,3,1502409600.0,85.87,1221
890,185,4,1502496000.0,130.1,1881
891,407,8,1502496000.0,32.2,4501
892,265,3,1502496000.0,13.05,2950
893,351,5,1502582400.0,19.99,4057
894,419,2,1502582400.0,16.49,4649
895,282,2,1502668800.0,10.95,3102
896,312,8,1502668800.0,20.0,3561
897,335,10,1502668800.0,173.99,3851
898,438,7,1502668800.0,21.2,5030
899,492,7,1502668800.0,56.18,5479
900,317,7,1502755200.0,93.09,3621
901,351,5,1502755200.0,40.74,4058
902,293,3,1502755200.0,98.66,3355
903,282,2,1502755200.0,8.37,3103
904,289,7,1502841600.0,82.68,3274
905,220,7,1502928000.0,117.0,2239
906,263,7,1503014400.0,65.72,2844
907,351,5,1503014400.0,5.99,4059
908,332,3,1503187200.0,5.82,3790
909,325,7,1503273600.0,203.08,3697
910,439,4,1503273600.0,97.02,5032
911,110,8,1503273600.0,139.32,1105
912,396,10,1503360000.0,200.0,4369
913,301,3,1503360000.0,97.46,3470
914,468,7,1503360000.0,63.6,5296
915,351,5,1503360000.0,19.99,4060
916,325,7,1503360000.0,30.32,3698
917,242,10,1503360000.0,248.94,2493
918,196,8,1503446400.0,30.4,1950
919,144,2,1503446400.0,6.05,1461
920,42,3,1503446400.0,88.37,523
921,48,7,1503619200.0,62.06,599
922,221,8,1503619200.0,58.0,2275
923,312,8,1503792000.0,-20.0,3562
924,438,7,1503878400.0,20.29,5031
925,7,7,1503964800.0,57.78,84
926,225,3,1503964800.0,222.02,2309
927,407,8,1504137600.0,27.2,4502
928,468,7,1504224000.0,63.6,5297
929,221,8,1504310400.0,20.0,2276
930,431,3,1504310400.0,91.92,4903
931,307,4,1504396800.0,411.22,3532
932,419,2,1504396800.0,9.16,4650
933,287,5,1504396800.0,63.59,3185
934,492,7,1504396800.0,34.93,5480
935,333,3,1504483200.0,118.02,3812
936,458,3,1504569600.0,252.05,5191
937,12,3,1504656000.0,74.4,192
938,443,3,1504656000.0,70.98,5081
939,7,7,1504656000.0,10.7,85
940,122,3,1504915200.0,85.87,1222
941,318,3,1504915200.0,93.38,3660
942,244,1,1504915200.0,340.67,2508
943,66,3,1504915200.0,53.88,753
944,288,7,1505001600.0,85.6,3221
945,312,8,1505001600.0,122.0,3563
946,265,2,1505001600.0,2.35,2878
947,344,1,1505088000.0,67.85,3924
948,159,2,1505088000.0,3.09,1654
949,39,7,1505260800.0,57.24,459
950,293,3,1505260800.0,98.66,3356
951,492,7,1505520000.0,47.65,5481
952,39,7,1505520000.0,66.78,460
953,344,1,1505520000.0,3143.38,3925
954,92,3,1505606400.0,122.96000000000001,954
955,159,2,1505606400.0,8.11,1655
956,424,2,1505606400.0,10.21,4798
957,221,8,1505692800.0,116.0,2277
958,344,2,1505779200.0,1.95,3943
959,49,7,1505865600.0,10.7,618
960,472,5,1505865600.0,32.09,5350
961,426,1,1506038400.0,94.8,4819
962,159,9,1506038400.0,95.0,1678
963,265,2,1506038400.0,13.5,2879
964,301,3,1506297600.0,129.46,3471
965,66,3,1506297600.0,94.2,754
966,261,7,1506297600.0,100.82,2736
967,470,4,1506384000.0,167.99,5304
968,443,3,1506384000.0,30.86,5082
969,401,3,1506384000.0,124.66,4408
970,48,7,1506470400.0,27.22,600
971,64,1,1506556800.0,175.9,744
972,431,8,1506643200.0,172.94,4949
973,440,7,1506816000.0,36.38,5047
974,265,2,1506816000.0,2.35,2880
975,116,7,1506902400.0,26.72,1162
976,419,2,1506902400.0,21.13,4651
977,7,7,1506988800.0,10.65,86
978,431,3,1506988800.0,91.92,4904
979,333,3,1507075200.0,153.02,3813
980,458,3,1507075200.0,241.37,5192
981,211,10,1507075200.0,175.2,2178
982,7,7,1507161600.0,10.7,87
983,49,7,1507161600.0,10.7,619
984,265,2,1507248000.0,3.65,2881
985,45,7,1507248000.0,10.0,569
986,443,3,1507334400.0,100.0,5083
987,483,7,1507334400.0,43.97,5409
988,271,7,1507334400.0,22.21,3000
989,12,3,1507334400.0,74.4,193
990,417,1,1507507200.0,844.98,4576
991,455,7,1507593600.0,32.59,5146
992,417,1,1507680000.0,172.29,4577
993,265,2,1507680000.0,2.35,2882
994,152,8,1507766400.0,20.0,1579
995,122,3,1507766400.0,85.87,1223
996,419,2,1507852800.0,19.9,4652
997,225,3,1507939200.0,107.28,2310
998,191,7,1508025600.0,29.91,1931
999,407,8,1508025600.0,20.0,4503
1000,472,5,1508025600.0,64.19,5351
1001,34,8,1508025600.0,20.0,441
1002,351,5,1508112000.0,7.99,4061
1003,211,7,1508112000.0,128.26,2150
1004,289,7,1508198400.0,79.5,3275
1005,149,5,1508198400.0,14.99,1550
1006,293,3,1508198400.0,98.66,3357
1007,341,7,1508284800.0,36.34,3887
1008,114,10,1508284800.0,49.49,1158
1009,243,10,1508371200.0,419.99,2505
1010,483,2,1508457600.0,3.56,5402
1011,110,7,1508457600.0,194.4,1097
1012,152,8,1508457600.0,175.3,1580
1013,207,8,1508544000.0,20.0,2095
1014,265,3,1508716800.0,113.44,2951
1015,318,3,1508716800.0,93.38,3661
1016,301,3,1508803200.0,13.59,3472
1017,401,3,1508803200.0,139.34,4409
1018,217,7,1508803200.0,10.0,2224
1019,20,7,1508889600.0,35.8,251
1020,217,7,1508889600.0,50.88,2225
1021,92,3,1508889600.0,48.77,955
1022,407,8,1508976000.0,21.33,4504
1023,437,7,1509062400.0,39.0,5020
1024,350,7,1509062400.0,117.18,4036
1025,207,8,1509148800.0,152.78,2096
1026,34,1,1509408000.0,-0.01,413
1027,211,7,1509408000.0,43.55,2151
1028,278,4,1509408000.0,51.0,3030
1029,443,3,1509494400.0,80.0,5084
1030,490,1,1509494400.0,194.85,5450
1031,34,1,1509494400.0,-349.2,414
1032,34,1,1509580800.0,-38.8,415
1033,431,3,1509580800.0,91.92,4905
1034,341,7,1509580800.0,93.63,3888
1035,196,8,1509667200.0,20.0,1951
1036,152,8,1509667200.0,20.0,1581
1037,318,3,1509667200.0,93.38,3662
1038,345,5,1509667200.0,2.15,3964
1039,458,3,1509667200.0,347.11,5193
1040,333,3,1509667200.0,119.81,3814
1041,97,1,1509753600.0,472.98,983
1042,91,7,1509753600.0,10.6,941
1043,7,7,1509753600.0,10.7,88
1044,221,8,1509753600.0,20.0,2278
1045,307,4,1509753600.0,275.58,3533
1046,341,7,1509840000.0,201.79,3889
1047,91,5,1509840000.0,21.19,927
1048,104,1,1509840000.0,353.76,1053
1049,34,1,1509840000.0,-38.8,416
1050,45,7,1509840000.0,10.0,570
1051,289,7,1509840000.0,42.4,3276
1052,85,7,1509926400.0,27.79,882
1053,7,7,1509926400.0,10.65,89
1054,12,3,1509926400.0,74.4,194
1055,91,5,1509926400.0,63.59,928
1056,265,2,1509926400.0,2.68,2883
1057,196,8,1510012800.0,-20.0,1952
1058,34,1,1510012800.0,-38.8,417
1059,97,1,1510012800.0,43.01,984
1060,419,2,1510012800.0,17.16,4653
1061,351,8,1510099200.0,48.0,4098
1062,351,5,1510185600.0,4.99,4062
1063,341,7,1510185600.0,46.17,3890
1064,351,8,1510272000.0,20.0,4099
1065,91,5,1510272000.0,10.59,929
1066,207,8,1510358400.0,20.0,2097
1067,122,3,1510358400.0,85.87,1224
1068,261,7,1510444800.0,29.85,2737
1069,91,7,1510531200.0,52.58,942
1070,184,3,1510531200.0,27.44,1866
1071,34,1,1510617600.0,-38.8,418
1072,66,3,1510617600.0,142.75,755
1073,295,10,1510617600.0,2048.05,3412
1074,286,8,1510617600.0,58.19,3172
1075,293,3,1510617600.0,98.66,3358
1076,152,8,1510704000.0,51.4,1582
1077,490,1,1510704000.0,59.15,5451
1078,242,10,1510790400.0,86.9,2494
1079,490,1,1510790400.0,81.22,5452
1080,324,8,1510790400.0,20.0,3677
1081,26,7,1510876800.0,105.15,349
1082,97,1,1510876800.0,118.66,985
1083,211,7,1510876800.0,44.64,2152
1084,26,7,1510963200.0,264.15,350
1085,221,8,1510963200.0,122.0,2279
1086,351,5,1510963200.0,6.99,4063
1087,261,7,1511049600.0,133.88,2738
1088,10,8,1511049600.0,20.0,170
1089,351,8,1511136000.0,218.5,4100
1090,60,2,1511222400.0,5.98,727
1091,443,3,1511222400.0,17.13,5085
1092,184,3,1511222400.0,78.39,1867
1093,34,1,1511222400.0,-38.8,419
1094,256,7,1511308800.0,83.85,2597
1095,92,3,1511395200.0,48.77,956
1096,301,3,1511395200.0,5.55,3473
1097,265,3,1511395200.0,102.59,2952
1098,207,8,1511481600.0,96.6,2098
1099,332,3,1511481600.0,340.0,3791
1100,97,1,1511481600.0,161.99,986
1101,373,7,1511481600.0,29.99,4212
1102,261,7,1511568000.0,110.26,2739
1103,470,4,1511568000.0,125.08,5305
1104,351,5,1511654400.0,3.99,4064
1105,401,3,1511740800.0,278.68,4410
1106,164,7,1511827200.0,68.9,1727
1107,365,7,1511827200.0,117.03,4198
1108,225,3,1511913600.0,221.96,2311
1109,7,7,1512000000.0,35.26,90
1110,116,7,1512000000.0,63.06,1163
1111,318,3,1512086400.0,93.38,3663
1112,500,10,1512086400.0,117.98,5539
1113,34,1,1512086400.0,-38.8,420
1114,92,3,1512086400.0,14.63,957
1115,152,8,1512086400.0,20.0,1583
1116,407,8,1512172800.0,20.0,4505
1117,458,3,1512259200.0,256.15,5194
1118,144,7,1512259200.0,27.3,1465
1119,332,3,1512259200.0,6.6,3792
1120,431,3,1512259200.0,91.85,4906
1121,31,5,1512259200.0,34.39,378
1122,7,7,1512432000.0,10.65,91
1123,333,3,1512432000.0,132.25,3815
1124,164,7,1512432000.0,10.6,1728
1125,91,7,1512432000.0,10.6,943
1126,34,1,1512432000.0,-38.8,421
1127,7,7,1512518400.0,10.7,92
1128,217,7,1512518400.0,51.95,2226
1129,12,3,1512604800.0,74.4,195
1130,261,7,1512604800.0,-1.95,2740
1131,207,8,1512604800.0,20.0,2099
1132,10,8,1512604800.0,28.0,171
1133,45,7,1512604800.0,10.0,571
1134,373,7,1512604800.0,-29.99,4213
1135,48,7,1512691200.0,43.55,601
1136,88,3,1512777600.0,5.33,914
1137,443,3,1512864000.0,90.0,5086
1138,344,7,1512950400.0,40.29,3952
1139,152,8,1512950400.0,85.0,1584
1140,48,7,1513036800.0,74.05,602
1141,345,5,1513036800.0,2.15,3965
1142,122,3,1513036800.0,85.81,1225
1143,34,1,1513123200.0,-38.8,422
1144,293,3,1513123200.0,98.66,3359
1145,407,8,1513209600.0,10.45,4506
1146,144,10,1513209600.0,120.48,1471
1147,91,5,1513296000.0,47.68,930
1148,390,4,1513296000.0,103.39,4311
1149,419,2,1513296000.0,15.12,4654
1150,129,4,1513382400.0,788.28,1302
1151,91,5,1513382400.0,52.99,931
1152,415,7,1513468800.0,55.58,4559
1153,261,7,1513468800.0,33.47,2741
1154,91,5,1513555200.0,5.29,932
1155,34,1,1513555200.0,-38.8,423
1156,483,7,1513641600.0,75.08,5410
1157,34,1,1513641600.0,-38.8,424
1158,242,10,1513728000.0,225.74,2495
1159,159,7,1513728000.0,24.9,1669
1160,261,10,1513728000.0,648.28,2826
1161,464,4,1513728000.0,206.76,5266
1162,346,1,1513728000.0,1845.8,3986
1163,39,7,1513814400.0,40.28,461
1164,351,5,1513900800.0,8.99,4065
1165,164,7,1513900800.0,61.48,1729
1166,220,7,1513900800.0,55.0,2240
1167,3,1,1513900800.0,13.0,9
1168,263,7,1513900800.0,135.54,2845
1169,231,5,1513900800.0,19.99,2394
1170,60,2,1513987200.0,8.11,728
1171,301,3,1513987200.0,5.55,3474
1172,265,3,1513987200.0,102.91,2953
1173,346,4,1514073600.0,59.13,3990
1174,53,3,1514073600.0,208.73,653
1175,159,5,1514160000.0,59.99,1659
1176,92,3,1514246400.0,67.79,958
1177,31,5,1514332800.0,12.46,379
1178,66,3,1514332800.0,61.88,756
1179,347,7,1514332800.0,43.47,3993
1180,283,7,1514419200.0,69.96,3131
1181,231,5,1514419200.0,14.99,2395
1182,347,7,1514419200.0,80.41,3994
1183,346,1,1514419200.0,39.59,3987
1184,36,5,1514505600.0,8.46,448
1185,88,3,1514505600.0,5.33,915
1186,351,5,1514505600.0,7.99,4066
1187,207,8,1514505600.0,47.84,2100
1188,347,7,1514505600.0,74.97,3995
1189,261,7,1514505600.0,39.08,2742
1190,346,7,1514505600.0,139.43,3992
1191,389,4,1514505600.0,99.0,4304
1192,17,5,1514505600.0,0.5,234
1193,333,3,1514592000.0,147.21,3816
1194,389,7,1514592000.0,32.94,4307
1195,401,3,1514678400.0,131.77,4411
1196,337,4,1514678400.0,52.43,3863
1197,332,3,1514678400.0,45.0,3793
1198,207,8,1514678400.0,20.0,2101
1199,346,1,1514678400.0,1855.0,3988
1200,318,3,1514764800.0,93.38,3664
1201,347,7,1514764800.0,10.87,3996
1202,225,3,1514764800.0,107.22,2312
1203,458,3,1514851200.0,279.43,5195
1204,431,3,1514851200.0,91.85,4907
1205,419,7,1514851200.0,40.86,4736
1206,291,8,1514937600.0,20.0,3327
1207,291,8,1515024000.0,-20.0,3328
1208,324,8,1515024000.0,233.5,3678
1209,7,7,1515024000.0,10.65,93
1210,164,7,1515024000.0,10.6,1730
1211,344,2,1515110400.0,5.97,3944
1212,132,2,1515110400.0,4.27,1333
1213,144,7,1515110400.0,40.6,1466
1214,7,7,1515110400.0,10.7,94
1215,365,7,1515196800.0,95.96,4199
1216,12,3,1515196800.0,74.64,196
1217,91,7,1515283200.0,10.6,944
1218,346,1,1515369600.0,153.83999999999997,3989
1219,256,7,1515369600.0,71.0,2598
1220,324,8,1515456000.0,20.0,3679
1221,45,7,1515542400.0,10.0,572
1222,470,5,1515542400.0,37.97,5307
1223,122,3,1515628800.0,85.81,1226
1224,207,8,1515715200.0,41.48,2102
1225,3,5,1515801600.0,16.23,12
1226,419,2,1515801600.0,7.18,4655
1227,256,7,1515888000.0,166.0,2599
1228,307,4,1515888000.0,148.56,3534
1229,332,3,1515888000.0,99.12,3794
1230,343,1,1515888000.0,328.65,3904
1231,429,7,1515974400.0,126.65,4859
1232,373,7,1516060800.0,40.19,4214
1233,179,2,1516060800.0,15.02,1801
1234,10,8,1516060800.0,20.0,172
1235,3,5,1516060800.0,32.46,13
1236,293,3,1516147200.0,98.66,3360
1237,291,8,1516147200.0,42.0,3329
1238,419,2,1516233600.0,13.5,4656
1239,22,5,1516320000.0,42.49,293
1240,456,4,1516320000.0,197.16,5150
1241,344,7,1516492800.0,51.73,3953
1242,289,1,1516492800.0,683.83,3223
1243,437,1,1516492800.0,173.72,5007
1244,299,1,1516579200.0,231.07,3424
1245,265,3,1516665600.0,102.58,2954
1246,7,7,1516752000.0,23.43,95
1247,53,3,1516838400.0,271.72,654
1248,301,3,1516838400.0,29.0,3475
1249,225,3,1517011200.0,112.49,2313
1250,66,3,1517011200.0,61.88,757
1251,422,1,1517011200.0,175.59,4782
1252,456,4,1517011200.0,178.08,5151
1253,36,7,1517011200.0,4.96,449
1254,407,8,1517097600.0,20.0,4507
1255,207,8,1517097600.0,20.0,2103
1256,424,2,1517097600.0,4.42,4799
1257,187,7,1517097600.0,31.27,1910
1258,189,2,1517097600.0,12.23,1923
1259,88,3,1517184000.0,5.33,916
1260,495,7,1517184000.0,81.73,5509
1261,301,3,1517270400.0,5.55,3476
1262,417,1,1517270400.0,925.18,4578
1263,45,7,1517356800.0,30.45,573
1264,431,3,1517529600.0,91.55,4908
1265,405,2,1517529600.0,3.02,4474
1266,318,3,1517616000.0,98.38,3665
1267,458,3,1517616000.0,250.92,5196
1268,327,8,1517616000.0,20.0,3744
1269,45,7,1517702400.0,10.0,574
1270,347,7,1517702400.0,10.87,3997
1271,164,7,1517702400.0,10.6,1731
1272,283,7,1517702400.0,10.6,3132
1273,327,8,1517788800.0,-20.0,3745
1274,401,3,1517788800.0,131.77,4412
1275,7,7,1517788800.0,10.65,96
1276,344,7,1517788800.0,77.86,3954
1277,333,3,1517788800.0,145.95,3817
1278,34,1,1517875200.0,-434.56,425
1279,12,3,1517875200.0,74.32,197
1280,7,7,1517875200.0,10.7,97
1281,407,8,1517961600.0,84.4,4508
1282,419,2,1518048000.0,24.05,4657
1283,48,7,1518048000.0,55.53,603
1284,148,1,1518048000.0,636.77,1547
1285,104,1,1518048000.0,435.25,1054
1286,265,2,1518134400.0,2.35,2884
1287,443,3,1518134400.0,80.0,5087
1288,207,8,1518134400.0,238.64,2104
1289,13,7,1518134400.0,50.0,219
1290,122,3,1518220800.0,85.81,1227
1291,289,7,1518220800.0,120.84,3277
1292,10,8,1518307200.0,20.0,173
1293,166,1,1518307200.0,110.86,1773
1294,189,2,1518307200.0,9.27,1924
1295,48,7,1518307200.0,65.33,604
1296,180,5,1518393600.0,60.83,1802
1297,332,3,1518393600.0,80.0,3795
1298,289,3,1518480000.0,106.99,3263
1299,7,7,1518480000.0,13.32,98
1300,131,7,1518566400.0,140.21,1332
1301,45,7,1518739200.0,6.0,575
1302,431,8,1518825600.0,151.59,4950
1303,493,5,1518912000.0,0.28,5486
1304,10,8,1518912000.0,145.33,174
1305,261,7,1519084800.0,53.23,2743
1306,293,3,1519171200.0,103.83,3361
1307,261,7,1519257600.0,97.6,2744
1308,291,8,1519344000.0,20.0,3330
1309,265,3,1519344000.0,101.71,2955
1310,264,5,1519430400.0,32.09,2857
1311,104,1,1519430400.0,288.68,1055
1312,205,7,1519516800.0,36.72,1998
1313,351,8,1519516800.0,20.0,4101
1314,301,3,1519516800.0,5.55,3477
1315,14,7,1519603200.0,145.53,222
1316,53,3,1519603200.0,282.22,655
1317,92,3,1519603200.0,69.91,959
1318,66,3,1519689600.0,61.5,758
1319,344,2,1519689600.0,2.38,3945
1320,281,10,1519776000.0,307.07,3099
1321,347,7,1519776000.0,62.15,3998
1322,379,10,1519776000.0,1433.79,4242
1323,274,1,1519776000.0,151.28,3014
1324,211,1,1519862400.0,172.17,2128
1325,332,3,1519862400.0,228.24,3796
1326,74,4,1519862400.0,25.44,821
1327,221,1,1519862400.0,1320.43,2257
1328,347,7,1519948800.0,10.87,3999
1329,419,2,1519948800.0,17.26,4658
1330,289,7,1519948800.0,187.09,3278
